trial_id,timestamp,run_label,seed,arm,trial_number,learning_rate,init_method,steps_to_threshold
269,2026-09-01 13:52:15,gate3b_restricted_search,131,reference,13,0.020527514539894275,he,95.0
270,2026-09-01 13:52:15,gate3b_restricted_search,131,reference,14,0.02149764721158091,he,77.0
271,2026-09-01 13:52:15,gate3b_restricted_search,131,reference,15,0.018559669458197654,he,103.0
272,2026-09-01 13:52:15,gate3b_restricted_search,131,reference,16,0.034069365696446564,he,57.0
273,2026-09-01 13:52:15,gate3b_restricted_search,131,reference,17,0.011012342650968166,he,99.0
274,2026-09-01 13:52:15,gate3b_restricted_search,131,reference,18,0.037184500868493564,he,57.0
275,2026-09-01 13:52:15,gate3b_restricted_search,131,reference,19,0.0377064817545237,he,57.0
276,2026-09-01 13:52:15,gate3b_restricted_search,131,reference,20,0.0009712798508231742,xavier,410.0
277,2026-09-01 13:52:15,gate3b_restricted_search,131,reference,21,0.040269290404348713,he,57.0
278,2026-09-01 13:52:15,gate3b_restricted_search,131,reference,22,0.038477514520875326,he,59.0
279,2026-09-01 13:52:16,gate3b_restricted_search,131,reference,23,0.010155063855043101,he,98.0
280,2026-09-01 13:52:16,gate3b_restricted_search,131,reference,24,0.04037765284586236,he,57.0
281,2026-09-01 13:52:16,gate3b_restricted_search,131,reference,25,0.013666268003776523,he,98.0
282,2026-09-01 13:52:16,gate3b_restricted_search,131,reference,26,0.045954460522499165,he,74.0
283,2026-09-01 13:52:16,gate3b_restricted_search,131,reference,27,0.03032347866502885,he,74.0
284,2026-09-01 13:52:16,gate3b_restricted_search,131,reference,28,0.051337445148503094,xavier,81.0
285,2026-09-01 13:52:16,gate3b_restricted_search,131,reference,29,0.008774068039631667,he,98.0
286,2026-09-01 13:52:16,gate3b_restricted_search,131,reference,30,0.09865659655619732,xavier,138.0
287,2026-09-01 13:52:16,gate3b_restricted_search,131,reference,31,0.0161370874029302,he,83.0
288,2026-09-01 13:52:16,gate3b_restricted_search,131,reference,32,0.030649142848030556,he,57.0
289,2026-09-01 13:52:16,gate3b_restricted_search,131,reference,33,0.05162624950288211,he,86.0
290,2026-09-01 13:52:16,gate3b_restricted_search,131,reference,34,0.048621775973762486,he,84.0
291,2026-09-01 13:52:16,gate3b_restricted_search,131,reference,35,0.02580566692377937,he,74.0
292,2026-09-01 13:52:17,gate3b_restricted_search,131,reference,36,0.013706925778317065,orthogonal,81.0
293,2026-09-01 13:52:17,gate3b_restricted_search,131,reference,37,0.06570186527927406,he,80.0
294,2026-09-01 13:52:17,gate3b_restricted_search,131,reference,38,0.006143236148582347,xavier,103.0
295,2026-09-01 13:52:17,gate3b_restricted_search,131,reference,39,0.0005329200247232395,orthogonal,671.0
296,2026-09-01 13:52:18,gate3b_restricted_search,131,cold,0,0.0017826497151386949,xavier,272.0
297,2026-09-01 13:52:18,gate3b_restricted_search,131,cold,1,0.0002755926764027377,orthogonal,1600.0
298,2026-09-01 13:52:19,gate3b_restricted_search,131,cold,2,0.0015498955191377143,orthogonal,239.0
299,2026-09-01 13:52:19,gate3b_restricted_search,131,cold,3,0.00041054120168588934,xavier,1600.0
300,2026-09-01 13:52:20,gate3b_restricted_search,131,cold,4,0.001786135519762597,xavier,272.0
301,2026-09-01 13:52:20,gate3b_restricted_search,131,cold,5,0.025248390936171015,xavier,57.0
302,2026-09-01 13:52:20,gate3b_restricted_search,131,cold,6,0.04257625486011382,xavier,57.0
303,2026-09-01 13:52:20,gate3b_restricted_search,131,cold,7,0.0003232148147351276,xavier,1600.0
304,2026-09-01 13:52:20,gate3b_restricted_search,131,cold,8,0.07475987911298648,he,81.0
305,2026-09-01 13:52:20,gate3b_restricted_search,131,cold,9,0.011468398705751582,xavier,71.0
306,2026-09-01 13:52:21,gate3b_restricted_search,131,cold,10,0.014576193863035302,he,99.0
307,2026-09-01 13:52:21,gate3b_restricted_search,131,cold,11,0.0797234062203645,xavier,109.0
308,2026-09-01 13:52:21,gate3b_restricted_search,131,cold,12,0.018729908809075033,xavier,88.0
309,2026-09-01 13:52:21,gate3b_restricted_search,131,cold,13,0.031234904643959893,xavier,57.0
310,2026-09-01 13:52:21,gate3b_restricted_search,131,cold,14,0.004614067695461879,orthogonal,132.0
311,2026-09-01 13:52:21,gate3b_restricted_search,131,informed_restricted,0,0.0017826497151386949,xavier,272.0
312,2026-09-01 13:52:21,gate3b_restricted_search,131,informed_restricted,1,0.01448683388723935,xavier,80.0
313,2026-09-01 13:52:22,gate3b_restricted_search,131,informed_restricted,2,0.00010007903854383786,xavier,1600.0
314,2026-09-01 13:52:22,gate3b_restricted_search,131,informed_restricted,3,0.0008072307884499761,xavier,513.0
315,2026-09-01 13:52:23,gate3b_restricted_search,131,informed_restricted,4,0.0002755926764027377,xavier,1600.0
316,2026-09-01 13:52:24,gate3b_restricted_search,131,informed_restricted,5,0.00018924123965722266,xavier,1600.0
317,2026-09-01 13:52:24,gate3b_restricted_search,131,informed_restricted,6,0.0003620600725744741,xavier,1600.0
318,2026-09-01 13:52:25,gate3b_restricted_search,131,informed_restricted,7,0.001088133500363589,xavier,410.0
319,2026-09-01 13:52:25,gate3b_restricted_search,131,informed_restricted,8,0.0015498955191377143,xavier,312.0
320,2026-09-01 13:52:25,gate3b_restricted_search,131,informed_restricted,9,0.00413475900783472,xavier,129.0
321,2026-09-01 13:52:25,gate3b_restricted_search,131,informed_restricted,10,0.09290791998691832,xavier,81.0
322,2026-09-01 13:52:25,gate3b_restricted_search,131,informed_restricted,11,0.07785058870653301,xavier,134.0
323,2026-09-01 13:52:25,gate3b_restricted_search,131,informed_restricted,12,0.0797234062203645,xavier,109.0
324,2026-09-01 13:52:25,gate3b_restricted_search,131,informed_restricted,13,0.017223705768801514,xavier,88.0
325,2026-09-01 13:52:25,gate3b_restricted_search,131,informed_restricted,14,0.02354874493860281,xavier,57.0
326,2026-09-01 13:52:26,gate3b_restricted_search,131,universal_restricted,0,0.0017826497151386949,xavier,272.0
327,2026-09-01 13:52:26,gate3b_restricted_search,131,universal_restricted,1,0.01448683388723935,xavier,80.0
328,2026-09-01 13:52:26,gate3b_restricted_search,131,universal_restricted,2,0.00010007903854383786,xavier,1600.0
329,2026-09-01 13:52:27,gate3b_restricted_search,131,universal_restricted,3,0.0008072307884499761,xavier,513.0
330,2026-09-01 13:52:28,gate3b_restricted_search,131,universal_restricted,4,0.0002755926764027377,xavier,1600.0
331,2026-09-01 13:52:28,gate3b_restricted_search,131,universal_restricted,5,0.00018924123965722266,xavier,1600.0
332,2026-09-01 13:52:29,gate3b_restricted_search,131,universal_restricted,6,0.0003620600725744741,xavier,1600.0
333,2026-09-01 13:52:29,gate3b_restricted_search,131,universal_restricted,7,0.001088133500363589,xavier,410.0
334,2026-09-01 13:52:29,gate3b_restricted_search,131,universal_restricted,8,0.0015498955191377143,xavier,312.0
335,2026-09-01 13:52:30,gate3b_restricted_search,131,universal_restricted,9,0.00413475900783472,xavier,129.0
336,2026-09-01 13:52:30,gate3b_restricted_search,131,universal_restricted,10,0.09290791998691832,xavier,81.0
337,2026-09-01 13:52:30,gate3b_restricted_search,131,universal_restricted,11,0.07785058870653301,xavier,134.0
338,2026-09-01 13:52:30,gate3b_restricted_search,131,universal_restricted,12,0.0797234062203645,xavier,109.0
339,2026-09-01 13:52:30,gate3b_restricted_search,131,universal_restricted,13,0.017223705768801514,xavier,88.0
340,2026-09-01 13:52:30,gate3b_restricted_search,131,universal_restricted,14,0.02354874493860281,xavier,57.0
341,2026-09-01 13:52:30,gate3b_restricted_search,132,reference,0,0.004430375245218269,xavier,237.0
342,2026-09-01 13:52:31,gate3b_restricted_search,132,reference,1,0.0018662266976517971,orthogonal,465.0
343,2026-09-01 13:52:31,gate3b_restricted_search,132,reference,2,0.07780155576901421,he,201.0
344,2026-09-01 13:52:31,gate3b_restricted_search,132,reference,3,0.005059803874660437,xavier,216.0
345,2026-09-01 13:52:32,gate3b_restricted_search,132,reference,4,0.00011498870747119459,orthogonal,1600.0
346,2026-09-01 13:52:32,gate3b_restricted_search,132,reference,5,0.08626905220714905,xavier,201.0
347,2026-09-01 13:52:33,gate3b_restricted_search,132,reference,6,0.00022637229697395497,orthogonal,1600.0
348,2026-09-01 13:52:33,gate3b_restricted_search,132,reference,7,0.0036774346621052147,orthogonal,266.0
349,2026-09-01 13:52:33,gate3b_restricted_search,132,reference,8,0.0023358825194833557,orthogonal,360.0
350,2026-09-01 13:52:33,gate3b_restricted_search,132,reference,9,0.006859416411328701,he,196.0
351,2026-09-01 13:52:33,gate3b_restricted_search,132,reference,10,0.019907506982928588,he,130.0
352,2026-09-01 13:52:33,gate3b_restricted_search,132,reference,11,0.020814104803987817,he,130.0
353,2026-09-01 13:52:34,gate3b_restricted_search,132,reference,12,0.021644937500336026,he,130.0
354,2026-09-01 13:52:34,gate3b_restricted_search,132,reference,13,0.020527514539894275,he,127.0
355,2026-09-01 13:52:34,gate3b_restricted_search,132,reference,14,0.021178889448851296,he,149.0
356,2026-09-01 13:52:34,gate3b_restricted_search,132,reference,15,0.000694465168883101,he,1600.0
357,2026-09-01 13:52:35,gate3b_restricted_search,132,reference,16,0.011599421468819674,he,168.0
358,2026-09-01 13:52:35,gate3b_restricted_search,132,reference,17,0.03836061852778862,he,160.0
359,2026-09-01 13:52:35,gate3b_restricted_search,132,reference,18,0.042140601439425406,he,217.0
360,2026-09-01 13:52:35,gate3b_restricted_search,132,reference,19,0.010954222785873538,he,153.0
361,2026-09-01 13:52:36,gate3b_restricted_search,132,reference,20,0.0009712798508231742,xavier,790.0
362,2026-09-01 13:52:36,gate3b_restricted_search,132,reference,21,0.019944093242273486,he,130.0
363,2026-09-01 13:52:36,gate3b_restricted_search,132,reference,22,0.044708758043391646,he,139.0
364,2026-09-01 13:52:36,gate3b_restricted_search,132,reference,23,0.011376812855038037,he,153.0
365,2026-09-01 13:52:36,gate3b_restricted_search,132,reference,24,0.029999015642064995,he,98.0
366,2026-09-01 13:52:36,gate3b_restricted_search,132,reference,25,0.0380213334997393,he,127.0
367,2026-09-01 13:52:37,gate3b_restricted_search,132,reference,26,0.009088763053718182,he,160.0
368,2026-09-01 13:52:37,gate3b_restricted_search,132,reference,27,0.06821938748782813,he,187.0
369,2026-09-01 13:52:37,gate3b_restricted_search,132,reference,28,0.026798045525808945,xavier,125.0
370,2026-09-01 13:52:37,gate3b_restricted_search,132,reference,29,0.05287490107089195,xavier,178.0
371,2026-09-01 13:52:37,gate3b_restricted_search,132,reference,30,0.027066507004178515,xavier,140.0
372,2026-09-01 13:52:37,gate3b_restricted_search,132,reference,31,0.013984605220302242,xavier,98.0
373,2026-09-01 13:52:37,gate3b_restricted_search,132,reference,32,0.013670633623846915,xavier,98.0
374,2026-09-01 13:52:37,gate3b_restricted_search,132,reference,33,0.006626331255139012,xavier,160.0
375,2026-09-01 13:52:38,gate3b_restricted_search,132,reference,34,0.003173566771620576,xavier,296.0
376,2026-09-01 13:52:38,gate3b_restricted_search,132,reference,35,0.011840142978062998,xavier,98.0
377,2026-09-01 13:52:38,gate3b_restricted_search,132,reference,36,0.014189198244103578,xavier,118.0
378,2026-09-01 13:52:38,gate3b_restricted_search,132,reference,37,0.005903875844884424,xavier,196.0
379,2026-09-01 13:52:38,gate3b_restricted_search,132,reference,38,0.004107291894540013,xavier,237.0
380,2026-09-01 13:52:38,gate3b_restricted_search,132,reference,39,0.008211591683828411,xavier,153.0
381,2026-09-01 13:52:39,gate3b_restricted_search,132,cold,0,0.0017826497151386949,xavier,482.0
382,2026-09-01 13:52:39,gate3b_restricted_search,132,cold,1,0.0002755926764027377,orthogonal,1600.0
383,2026-09-01 13:52:40,gate3b_restricted_search,132,cold,2,0.0015498955191377143,orthogonal,500.0
384,2026-09-01 13:52:41,gate3b_restricted_search,132,cold,3,0.00041054120168588934,xavier,1600.0
385,2026-09-01 13:52:41,gate3b_restricted_search,132,cold,4,0.001786135519762597,xavier,482.0
386,2026-09-01 13:52:41,gate3b_restricted_search,132,cold,5,0.025248390936171015,xavier,153.0
387,2026-09-01 13:52:41,gate3b_restricted_search,132,cold,6,0.04257625486011382,xavier,198.0
388,2026-09-01 13:52:42,gate3b_restricted_search,132,cold,7,0.0003232148147351276,xavier,1600.0
389,2026-09-01 13:52:42,gate3b_restricted_search,132,cold,8,0.07475987911298648,he,204.0
390,2026-09-01 13:52:42,gate3b_restricted_search,132,cold,9,0.011468398705751582,xavier,98.0
391,2026-09-01 13:52:42,gate3b_restricted_search,132,cold,10,0.013520030930076584,he,153.0
392,2026-09-01 13:52:42,gate3b_restricted_search,132,cold,11,0.010686274357222558,xavier,130.0
393,2026-09-01 13:52:43,gate3b_restricted_search,132,cold,12,0.008383069621717622,xavier,153.0
394,2026-09-01 13:52:43,gate3b_restricted_search,132,cold,13,0.006226463763816248,xavier,196.0
395,2026-09-01 13:52:43,gate3b_restricted_search,132,cold,14,0.005710429651458626,orthogonal,179.0
396,2026-09-01 13:52:43,gate3b_restricted_search,132,informed_restricted,0,0.0017826497151386949,orthogonal,500.0
397,2026-09-01 13:52:43,gate3b_restricted_search,132,informed_restricted,1,0.01448683388723935,orthogonal,127.0
398,2026-09-01 13:52:44,gate3b_restricted_search,132,informed_restricted,2,0.00010007903854383786,orthogonal,1600.0
399,2026-09-01 13:52:45,gate3b_restricted_search,132,informed_restricted,3,0.0008072307884499761,orthogonal,771.0
400,2026-09-01 13:52:45,gate3b_restricted_search,132,informed_restricted,4,0.0002755926764027377,orthogonal,1600.0
401,2026-09-01 13:52:46,gate3b_restricted_search,132,informed_restricted,5,0.00018924123965722266,orthogonal,1600.0
402,2026-09-01 13:52:47,gate3b_restricted_search,132,informed_restricted,6,0.0003620600725744741,orthogonal,1600.0
403,2026-09-01 13:52:47,gate3b_restricted_search,132,informed_restricted,7,0.001088133500363589,orthogonal,686.0
404,2026-09-01 13:52:48,gate3b_restricted_search,132,informed_restricted,8,0.0015498955191377143,orthogonal,500.0
405,2026-09-01 13:52:48,gate3b_restricted_search,132,informed_restricted,9,0.00413475900783472,orthogonal,244.0
406,2026-09-01 13:52:48,gate3b_restricted_search,132,informed_restricted,10,0.09290791998691832,orthogonal,540.0
407,2026-09-01 13:52:49,gate3b_restricted_search,132,informed_restricted,11,0.011930383561222451,orthogonal,129.0
408,2026-09-01 13:52:49,gate3b_restricted_search,132,informed_restricted,12,0.016535107145461723,orthogonal,120.0
409,2026-09-01 13:52:49,gate3b_restricted_search,132,informed_restricted,13,0.022446911961699983,orthogonal,129.0
410,2026-09-01 13:52:49,gate3b_restricted_search,132,informed_restricted,14,0.02354874493860281,orthogonal,160.0
411,2026-09-01 13:52:49,gate3b_restricted_search,132,universal_restricted,0,0.0017826497151386949,xavier,482.0
412,2026-09-01 13:52:50,gate3b_restricted_search,132,universal_restricted,1,0.01448683388723935,xavier,98.0
413,2026-09-01 13:52:50,gate3b_restricted_search,132,universal_restricted,2,0.00010007903854383786,xavier,1600.0
414,2026-09-01 13:52:51,gate3b_restricted_search,132,universal_restricted,3,0.0008072307884499761,xavier,1600.0
415,2026-09-01 13:52:51,gate3b_restricted_search,132,universal_restricted,4,0.0002755926764027377,xavier,1600.0
416,2026-09-01 13:52:52,gate3b_restricted_search,132,universal_restricted,5,0.00018924123965722266,xavier,1600.0
417,2026-09-01 13:52:53,gate3b_restricted_search,132,universal_restricted,6,0.0003620600725744741,xavier,1600.0
418,2026-09-01 13:52:54,gate3b_restricted_search,132,universal_restricted,7,0.001088133500363589,xavier,790.0
419,2026-09-01 13:52:54,gate3b_restricted_search,132,universal_restricted,8,0.0015498955191377143,xavier,482.0
420,2026-09-01 13:52:54,gate3b_restricted_search,132,universal_restricted,9,0.00413475900783472,xavier,237.0
421,2026-09-01 13:52:55,gate3b_restricted_search,132,universal_restricted,10,0.09290791998691832,xavier,294.0
422,2026-09-01 13:52:55,gate3b_restricted_search,132,universal_restricted,11,0.011930383561222451,xavier,129.0
423,2026-09-01 13:52:55,gate3b_restricted_search,132,universal_restricted,12,0.016535107145461723,xavier,98.0
424,2026-09-01 13:52:55,gate3b_restricted_search,132,universal_restricted,13,0.022446911961699983,xavier,98.0
425,2026-09-01 13:52:55,gate3b_restricted_search,132,universal_restricted,14,0.05068980043440563,xavier,172.0
426,2026-09-01 13:52:56,gate3b_restricted_search,137,reference,0,0.004430375245218269,xavier,208.0
427,2026-09-01 13:52:56,gate3b_restricted_search,137,reference,1,0.0018662266976517971,orthogonal,386.0
428,2026-09-01 13:52:56,gate3b_restricted_search,137,reference,2,0.07780155576901421,he,230.0
429,2026-09-01 13:52:56,gate3b_restricted_search,137,reference,3,0.005059803874660437,xavier,175.0
430,2026-09-01 13:52:57,gate3b_restricted_search,137,reference,4,0.00011498870747119459,orthogonal,1600.0
431,2026-09-01 13:52:57,gate3b_restricted_search,137,reference,5,0.08626905220714905,xavier,150.0
432,2026-09-01 13:52:58,gate3b_restricted_search,137,reference,6,0.00022637229697395497,orthogonal,1600.0
433,2026-09-01 13:52:58,gate3b_restricted_search,137,reference,7,0.0036774346621052147,orthogonal,282.0
434,2026-09-01 13:52:58,gate3b_restricted_search,137,reference,8,0.0023358825194833557,orthogonal,262.0
435,2026-09-01 13:52:58,gate3b_restricted_search,137,reference,9,0.006859416411328701,he,219.0
436,2026-09-01 13:52:58,gate3b_restricted_search,137,reference,10,0.07162629642639848,xavier,175.0
437,2026-09-01 13:52:59,gate3b_restricted_search,137,reference,11,0.07216635702812188,xavier,143.0
438,2026-09-01 13:52:59,gate3b_restricted_search,137,reference,12,0.02365310875574803,xavier,120.0
439,2026-09-01 13:52:59,gate3b_restricted_search,137,reference,13,0.020527514539894275,xavier,97.0
440,2026-09-01 13:52:59,gate3b_restricted_search,137,reference,14,0.021178889448851296,xavier,107.0
441,2026-09-01 13:52:59,gate3b_restricted_search,137,reference,15,0.016597301987641328,xavier,97.0
